127;supply_node;3518.00;10.65;1261.00;6.13;0
127;supply_node;3502.00;10.85;1244.00;1.33;0
127;supply_node;3499.00;10.28;1259.00;5.37;0
127;supply_node;3492.00;10.12;1232.00;2.02;0
127;supply_node;3485.00;10.25;1246.00;3.50;0
127;supply_node;3511.00;10.25;1235.00;1.26;0
127;naval_base;3486.00;9.50;1254.00;-2.50;12173
127;naval_base;3515.00;9.80;1272.00;-3.99;12251
127;naval_base;3496.00;9.50;1265.00;-2.03;12173
127;bunker;3506.00;10.40;1234.00;5.22;0
127;bunker;3501.00;10.23;1262.00;0.50;0
127;bunker;3497.00;10.50;1234.00;4.62;0
127;bunker;3511.00;10.38;1253.00;5.83;0
127;bunker;3512.00;10.30;1246.00;3.67;0
127;bunker;3487.00;10.35;1244.00;0.40;0
127;coastal_bunker;3485.00;9.73;1253.00;-2.50;0
127;coastal_bunker;3498.00;9.70;1266.00;-2.03;0
127;coastal_bunker;3525.00;9.73;1272.00;-3.99;0
127;dockyard;3481.00;9.50;1250.00;-2.50;0
127;synthetic_refinery;3512.00;10.30;1238.00;0.06;0
127;fuel_silo;3492.00;10.40;1237.00;4.18;0
127;radar_station;3505.00;10.60;1250.00;5.86;0
127;rocket_site;3485.00;10.07;1250.00;2.12;0
127;floating_harbor;3477.80;9.50;1255.60;0.64;6435
128;arms_factory;3366.00;10.38;1091.00;3.09;0
128;arms_factory;3441.00;9.73;1165.00;6.11;0
128;arms_factory;3466.00;10.90;1148.00;3.95;0
128;arms_factory;3445.00;10.40;1136.00;5.16;0
128;arms_factory;3458.00;10.85;1141.00;3.00;0
128;arms_factory;3455.00;11.00;1115.00;4.56;0
128;industrial_complex;3462.00;10.80;1133.00;0.94;0
128;industrial_complex;3444.00;10.65;1105.00;3.60;0
128;industrial_complex;3390.00;12.15;1071.00;1.44;0
128;industrial_complex;3451.00;10.57;1095.00;1.55;0
128;industrial_complex;3473.00;11.23;1125.00;5.67;0
128;industrial_complex;3415.00;9.70;1146.00;2.05;0
128;supply_node;3478.00;11.00;1147.00;5.37;0
128;supply_node;3361.00;10.45;1089.00;2.02;0
128;supply_node;3467.00;11.03;1121.00;3.50;0
128;supply_node;3391.00;11.28;1083.00;1.26;0
128;supply_node;3378.00;10.55;1098.00;2.73;0
128;supply_node;3439.00;10.07;1130.00;5.67;0
128;supply_node;3434.00;10.55;1086.00;3.43;0
128;supply_node;3409.00;11.40;1082.00;4.91;0
128;supply_node;3418.00;10.38;1099.00;1.56;0
128;supply_node;3349.00;12.68;1106.00;4.15;0
128;supply_node;3413.00;9.80;1124.00;0.80;0
128;supply_node;3463.00;10.85;1093.00;2.27;0
128;supply_node;3432.00;9.85;1111.00;0.03;0
128;supply_node;3440.00;9.73;1169.00;2.97;0
128;supply_node;3418.00;9.70;1146.00;4.45;0
128;supply_node;3366.00;12.68;1110.00;2.21;0
128;supply_node;3398.00;10.18;1108.00;3.68;0
128;supply_node;3439.00;9.82;1152.00;0.34;0
128;supply_node;3457.00;10.88;1140.00;4.38;0
128;supply_node;3427.00;10.95;1070.00;5.86;0
128;supply_node;3460.00;10.90;1159.00;2.51;0
128;supply_node;3458.00;10.65;1175.00;5.10;0
128;supply_node;3422.00;9.70;1166.00;1.75;0
128;supply_node;3475.00;11.30;1173.00;4.68;0
128;supply_node;3448.00;10.85;1104.00;0.98;0
128;supply_node;3451.00;11.10;1077.00;3.92;0
128;supply_node;3467.00;12.10;1067.00;5.40;0
128;bunker;3407.00;10.93;1093.00;2.63;0
128;bunker;3368.00;12.53;1110.00;5.30;0
128;bunker;3367.00;10.85;1098.00;1.68;0
128;bunker;3430.00;9.70;1155.00;4.34;0
128;bunker;3370.00;10.85;1083.00;1.07;0
128;bunker;3434.00;10.20;1099.00;2.29;0
128;bunker;3466.00;11.75;1080.00;0.13;0
128;bunker;3424.00;9.70;1158.00;4.25;0
128;bunker;3433.00;9.70;1163.00;4.35;0
128;bunker;3440.00;10.50;1107.00;2.19;0
128;bunker;3438.00;11.25;1071.00;4.85;0
128;bunker;3393.00;11.73;1081.00;0.13;0
128;bunker;3457.00;10.88;1151.00;2.80;0
128;bunker;3409.00;9.70;1134.00;0.63;0
128;bunker;3470.00;11.23;1173.00;3.30;0
128;bunker;3435.00;10.00;1093.00;4.86;0
128;bunker;3446.00;10.90;1079.00;1.24;0
128;bunker;3467.00;11.12;1114.00;5.37;0
128;bunker;3448.00;10.50;1133.00;1.75;0
128;bunker;3403.00;10.82;1096.00;3.30;0
128;bunker;3349.00;13.20;1109.00;1.14;0
128;bunker;3456.00;10.88;1144.00;2.35;0
128;bunker;3421.00;10.28;1103.00;0.19;0
128;bunker;3429.00;9.70;1171.00;1.75;0
128;bunker;3464.00;11.10;1168.00;4.42;0
128;bunker;3470.00;10.98;1136.00;0.80;0
128;bunker;3461.00;11.45;1072.00;3.81;0
128;synthetic_refinery;3426.00;10.53;1086.00;5.02;0
128;fuel_silo;3454.00;10.80;1156.00;2.86;0
128;radar_station;3411.00;9.90;1121.00;5.36;0
128;rocket_site;3467.00;11.07;1091.00;0.80;0
129;arms_factory;3667.00;11.55;1318.00;3.95;0
129;arms_factory;3652.00;13.00;1257.00;5.16;0
129;arms_factory;3645.00;12.68;1266.00;3.00;0
129;arms_factory;3681.00;10.43;1312.00;4.56;0
129;arms_factory;3610.00;12.00;1236.00;0.94;0
129;arms_factory;3672.00;11.15;1279.00;3.60;0
129;industrial_complex;3607.00;11.70;1241.00;1.44;0
129;industrial_complex;3669.00;11.20;1307.00;1.55;0
129;industrial_complex;3632.00;12.35;1228.00;5.67;0
129;industrial_complex;3624.00;11.70;1284.00;2.05;0
129;industrial_complex;3662.00;12.85;1251.00;4.71;0
129;industrial_complex;3639.00;11.82;1288.00;1.45;0
129;supply_node;3672.00;12.40;1242.00;3.50;0
129;supply_node;3634.00;12.30;1256.00;1.26;0
129;supply_node;3682.00;11.90;1230.00;2.73;0
129;supply_node;3621.00;12.10;1221.00;5.67;0
129;supply_node;3667.00;11.80;1272.00;3.43;0
129;supply_node;3644.00;12.50;1268.00;4.91;0
129;supply_node;3691.00;11.32;1220.00;1.56;0
129;supply_node;3677.00;10.00;1287.00;4.15;0
129;supply_node;3698.00;11.60;1245.00;0.80;0
129;supply_node;3633.00;12.40;1235.00;2.27;0
129;supply_node;3635.00;11.85;1282.00;0.03;0
129;supply_node;3658.00;12.28;1284.00;2.97;0
129;supply_node;3646.00;12.45;1214.00;4.45;0
129;supply_node;3707.00;10.82;1210.00;2.21;0
129;supply_node;3668.00;11.73;1211.00;3.68;0
129;supply_node;3711.00;10.25;1190.00;0.34;0
129;supply_node;3617.00;11.57;1260.00;4.38;0
129;supply_node;3682.00;11.90;1256.00;5.86;0
129;supply_node;3609.00;11.90;1229.00;2.51;0
129;supply_node;3620.00;11.65;1273.00;5.10;0
129;supply_node;3673.00;10.93;1319.00;1.75;0
129;supply_node;3663.00;11.75;1305.00;4.68;0
129;supply_node;3678.00;10.38;1303.00;0.98;0
129;supply_node;3650.00;12.28;1291.00;3.92;0
129;supply_node;3661.00;12.60;1257.00;5.40;0
129;supply_node;3615.00;11.88;1244.00;3.15;0
129;supply_node;3650.00;12.55;1244.00;6.09;0
129;supply_node;3658.00;12.60;1227.00;1.29;0
129;supply_node;3690.00;10.55;1199.00;5.33;0
129;bunker;3668.00;10.78;1294.00;1.07;0
129;bunker;3644.00;12.43;1274.00;2.29;0
129;bunker;3682.00;10.43;1309.00;0.13;0
129;bunker;3665.00;12.03;1269.00;4.25;0
129;bunker;3647.00;12.95;1257.00;4.35;0
129;bunker;3687.00;11.65;1227.00;2.19;0
129;bunker;3706.00;10.90;1212.00;4.85;0
129;bunker;3669.00;11.40;1324.00;0.13;0
129;bunker;3696.00;10.30;1201.00;2.80;0
129;bunker;3644.00;12.35;1281.00;0.63;0
129;bunker;3627.00;12.35;1232.00;3.30;0
129;bunker;3655.00;12.40;1214.00;4.86;0
129;bunker;3655.00;12.62;1229.00;1.24;0
129;bunker;3665.00;12.45;1235.00;5.37;0
129;bunker;3613.00;11.95;1221.00;1.75;0
129;bunker;3629.00;11.98;1269.00;3.30;0
129;bunker;3613.00;11.82;1242.00;1.14;0
129;bunker;3661.00;11.90;1300.00;2.35;0
129;bunker;3672.00;11.70;1263.00;0.19;0
129;bunker;3684.00;11.50;1219.00;1.75;0
129;bunker;3681.00;10.12;1286.00;4.42;0
129;bunker;3674.00;11.78;1256.00;0.80;0
129;bunker;3709.00;10.32;1193.00;3.81;0
129;bunker;3702.00;11.80;1240.00;5.02;0
129;bunker;3610.00;12.00;1236.00;2.86;0
129;bunker;3678.00;11.65;1211.00;0.70;0
129;bunker;3653.00;12.38;1287.00;0.80;0
129;bunker;3649.00;12.50;1243.00;4.93;0
129;bunker;3619.00;11.75;1265.00;1.31;0
129;synthetic_refinery;3641.00;11.80;1294.00;5.43;0
129;fuel_silo;3628.00;11.73;1274.00;5.54;0
129;radar_station;3662.00;12.65;1255.00;3.42;0
129;rocket_site;3681.00;11.55;1268.00;6.04;0
130;arms_factory;3804.00;13.30;1424.00;3.00;0
130;arms_factory;3784.00;13.12;1390.00;4.56;0
130;arms_factory;3730.00;12.07;1364.00;0.94;0
130;arms_factory;3803.00;13.20;1448.00;3.60;0
130;arms_factory;3742.00;11.90;1433.00;1.44;0
130;arms_factory;3705.00;11.15;1401.00;1.55;0
130;industrial_complex;3794.00;13.18;1463.00;5.67;0
130;industrial_complex;3799.00;13.20;1432.00;2.05;0
130;industrial_complex;3764.00;11.85;1345.00;4.71;0
130;industrial_complex;3781.00;12.60;1347.00;1.45;0
130;industrial_complex;3798.00;13.20;1457.00;4.11;0
130;industrial_complex;3755.00;13.20;1383.00;0.50;0
130;supply_node;3711.00;11.70;1372.00;2.73;0
130;supply_node;3729.00;11.60;1332.00;5.67;0
130;supply_node;3715.00;11.50;1411.00;3.43;0
130;supply_node;3727.00;12.50;1399.00;4.91;0
130;supply_node;3774.00;13.10;1372.00;1.56;0
130;supply_node;3760.00;13.10;1414.00;4.15;0
130;supply_node;3777.00;13.20;1360.00;0.80;0
130;supply_node;3721.00;11.10;1340.00;2.27;0
130;supply_node;3779.00;13.07;1420.00;0.03;0
130;supply_node;3823.00;13.40;1431.00;2.97;0
130;supply_node;3727.00;12.45;1378.00;4.45;0
130;supply_node;3783.00;13.15;1394.00;2.21;0
130;supply_node;3748.00;12.48;1435.00;3.68;0
130;supply_node;3741.00;12.68;1407.00;0.34;0
130;supply_node;3747.00;13.10;1372.00;4.38;0
130;supply_node;3767.00;12.53;1452.00;5.86;0
130;supply_node;3744.00;11.05;1332.00;2.51;0
130;supply_node;3784.00;12.60;1448.00;5.10;0
130;supply_node;3796.00;12.38;1355.00;1.75;0
130;supply_node;3802.00;13.30;1419.00;4.68;0
130;supply_node;3762.00;13.03;1443.00;0.98;0
130;supply_node;3733.00;12.30;1363.00;3.92;0
130;supply_node;3702.00;11.07;1402.00;5.40;0
130;supply_node;3771.00;12.43;1343.00;3.15;0
130;supply_node;3755.00;13.20;1383.00;6.09;0
130;supply_node;3779.00;13.25;1436.00;1.29;0
130;supply_node;3739.00;11.25;1349.00;5.33;0
130;supply_node;3773.00;13.10;1404.00;0.52;0
130;supply_node;3754.00;11.23;1345.00;3.46;0
130;supply_node;3697.00;10.75;1386.00;1.22;0
130;supply_node;3765.00;13.10;1428.00;2.70;0
130;supply_node;3748.00;12.65;1420.00;5.63;0
130;supply_node;3731.00;11.70;1423.00;1.94;0
130;supply_node;3714.00;11.80;1390.00;4.87;0
130;supply_node;3760.00;12.40;1359.00;1.52;0
130;supply_node;3763.00;12.20;1334.00;4.10;0
130;supply_node;3760.00;13.10;1400.00;0.76;0
130;supply_node;3719.00;11.40;1356.00;2.24;0
130;supply_node;3787.00;13.20;1413.00;6.28;0
130;supply_node;3808.00;13.30;1464.00;1.48;0
130;supply_node;3792.00;12.55;1474.00;4.41;0
130;supply_node;3810.00;13.30;1426.00;2.17;0
130;supply_node;3798.00;13.20;1453.00;3.64;0
130;supply_node;3817.00;13.30;1474.00;0.30;0
130;supply_node;3785.00;12.48;1347.00;1.78;0
130;supply_node;3822.00;13.30;1448.00;5.82;0
130;supply_node;3793.00;13.20;1436.00;2.47;0
130;supply_node;3790.00;13.30;1375.00;3.95;0
130;supply_node;3804.00;13.30;1486.00;1.71;0
130;supply_node;3832.00;12.30;1461.00;3.19;0
130;supply_node;3780.00;11.40;1463.00;6.12;0
130;supply_node;3807.00;13.30;1438.00;3.88;0
130;bunker;3790.00;12.43;1347.00;0.80;0
130;bunker;3726.00;11.50;1332.00;4.93;0
130;bunker;3780.00;13.18;1393.00;1.31;0
130;bunker;3751.00;12.85;1399.00;5.43;0
130;bunker;3770.00;12.68;1352.00;5.54;0
130;bunker;3733.00;11.70;1356.00;3.37;0
130;bunker;3753.00;13.00;1376.00;6.04;0
130;bunker;3752.00;12.55;1441.00;2.42;0
130;bunker;3795.00;13.35;1366.00;3.98;0
130;bunker;3707.00;11.60;1372.00;1.82;0
130;bunker;3781.00;13.12;1387.00;4.49;0
130;bunker;3809.00;13.20;1488.00;6.04;0
130;bunker;3804.00;13.30;1420.00;3.88;0
130;bunker;3754.00;13.10;1420.00;5.09;0
130;bunker;3775.00;12.55;1347.00;2.93;0
130;bunker;3777.00;10.95;1467.00;4.49;0
130;bunker;3825.00;13.40;1433.00;0.87;0
130;bunker;3781.00;13.00;1443.00;3.54;0
130;bunker;3767.00;13.00;1446.00;1.38;0
130;bunker;3833.00;12.38;1454.00;2.93;0
130;bunker;3744.00;11.15;1331.00;5.60;0
130;bunker;3744.00;11.65;1353.00;3.44;0
130;bunker;3718.00;11.00;1334.00;6.11;0
130;bunker;3770.00;12.50;1451.00;1.38;0
130;bunker;3791.00;13.12;1457.00;4.05;0
130;bunker;3697.00;11.07;1403.00;1.88;0
130;bunker;3735.00;12.53;1420.00;1.99;0
130;bunker;3821.00;13.00;1455.00;6.11;0
130;bunker;3760.00;11.55;1345.00;2.49;0
130;bunker;3714.00;11.50;1362.00;5.16;0
130;bunker;3712.00;11.55;1395.00;0.43;0
130;bunker;3785.00;13.10;1356.00;4.56;0
130;bunker;3755.00;12.45;1367.00;0.94;0
130;bunker;3818.00;13.15;1469.00;3.60;0
130;bunker;3767.00;12.55;1336.00;0.34;0
130;bunker;3745.00;12.78;1406.00;3.00;0
130;bunker;3768.00;13.05;1435.00;5.67;0
130;bunker;3725.00;12.35;1402.00;2.05;0
130;bunker;3800.00;13.20;1426.00;5.06;0
130;bunker;3722.00;11.53;1416.00;6.28;0
130;bunker;3800.00;13.30;1481.00;4.12;0
130;bunker;3769.00;13.10;1419.00;0.50;0
130;bunker;3780.00;13.20;1400.00;2.05;0
130;bunker;3783.00;13.30;1368.00;6.18;0
130;bunker;3798.00;13.30;1443.00;2.56;0
130;bunker;3807.00;13.20;1433.00;4.12;0
130;bunker;3733.00;12.70;1376.00;0.50;0
130;bunker;3770.00;13.20;1366.00;4.62;0
130;bunker;3791.00;13.20;1422.00;5.83;0
130;bunker;3808.00;13.20;1460.00;2.56;0
130;bunker;3698.00;10.70;1394.00;5.23;0
130;bunker;3779.00;12.40;1451.00;1.61;0
130;bunker;3763.00;13.10;1417.00;4.28;0
130;synthetic_refinery;3730.00;12.57;1408.00;1.01;0
130;fuel_silo;3763.00;12.93;1387.00;5.13;0
130;radar_station;3768.00;13.00;1410.00;5.35;0
130;rocket_site;3755.00;12.93;1410.00;4.18;0
131;arms_factory;3695.00;10.50;1280.00;0.94;0
131;arms_factory;3721.00;10.88;1276.00;3.60;0
131;arms_factory;3780.00;11.20;1214.00;1.44;0
131;arms_factory;3761.00;13.15;1294.00;1.55;0
131;arms_factory;3704.00;11.05;1266.00;5.67;0
131;arms_factory;3722.00;11.15;1303.00;2.05;0
131;industrial_complex;3712.00;11.20;1259.00;4.71;0
131;industrial_complex;3770.00;13.20;1279.00;1.45;0
131;industrial_complex;3730.00;12.53;1252.00;4.11;0
131;industrial_complex;3776.00;11.80;1244.00;0.50;0
131;industrial_complex;3769.00;13.20;1274.00;2.05;0
131;industrial_complex;3753.00;13.20;1274.00;6.18;0
131;supply_node;3759.00;12.40;1306.00;3.43;0
131;supply_node;3696.00;9.75;1314.00;4.91;0
131;supply_node;3742.00;13.00;1308.00;1.56;0
131;supply_node;3750.00;12.50;1258.00;4.15;0
131;supply_node;3725.00;11.40;1265.00;0.80;0
131;supply_node;3758.00;11.35;1219.00;2.27;0
131;supply_node;3774.00;11.80;1240.00;0.03;0
131;supply_node;3789.00;11.73;1247.00;2.97;0
131;supply_node;3712.00;10.50;1325.00;4.45;0
131;supply_node;3775.00;12.53;1305.00;2.21;0
131;supply_node;3712.00;11.75;1253.00;3.68;0
131;supply_node;3758.00;11.80;1320.00;0.34;0
131;supply_node;3774.00;13.20;1268.00;4.38;0
131;supply_node;3770.00;13.10;1290.00;5.86;0
131;supply_node;3754.00;12.38;1238.00;2.51;0
131;supply_node;3752.00;13.20;1283.00;5.10;0
131;supply_node;3693.00;10.70;1272.00;1.75;0
131;supply_node;3718.00;11.05;1310.00;4.68;0
131;supply_node;3732.00;12.65;1246.00;0.98;0
131;supply_node;3732.00;12.07;1319.00;3.92;0
131;supply_node;3711.00;10.38;1279.00;5.40;0
131;supply_node;3734.00;12.38;1278.00;3.15;0
131;supply_node;3722.00;11.05;1297.00;6.09;0
131;supply_node;3778.00;11.12;1218.00;1.29;0
131;supply_node;3700.00;10.25;1294.00;5.33;0
131;supply_node;3796.00;10.93;1226.00;0.52;0
131;supply_node;3798.00;12.57;1268.00;3.46;0
131;supply_node;3810.00;12.18;1240.00;1.22;0
131;supply_node;3790.00;13.15;1286.00;2.70;0
131;supply_node;3741.00;13.00;1295.00;5.63;0
131;bunker;3768.00;11.05;1216.00;2.19;0
131;bunker;3722.00;11.28;1308.00;4.85;0
131;bunker;3767.00;13.10;1284.00;0.13;0
131;bunker;3726.00;11.68;1295.00;2.80;0
131;bunker;3763.00;12.00;1314.00;0.63;0
131;bunker;3792.00;11.20;1218.00;3.30;0
131;bunker;3758.00;12.30;1248.00;4.86;0
131;bunker;3711.00;11.65;1255.00;1.24;0
131;bunker;3778.00;11.15;1216.00;5.37;0
131;bunker;3748.00;13.00;1303.00;1.75;0
131;bunker;3747.00;13.03;1305.00;3.30;0
131;bunker;3744.00;12.40;1268.00;1.14;0
131;bunker;3735.00;12.15;1268.00;2.35;0
131;bunker;3788.00;13.12;1280.00;0.19;0
131;bunker;3750.00;13.20;1277.00;1.75;0
131;bunker;3683.00;10.53;1280.00;4.42;0
131;bunker;3783.00;11.95;1240.00;0.80;0
131;bunker;3768.00;11.57;1244.00;3.81;0
131;bunker;3769.00;12.45;1260.00;5.02;0
131;bunker;3697.00;10.48;1285.00;2.86;0
131;bunker;3735.00;12.15;1272.00;0.70;0
131;bunker;3804.00;12.25;1246.00;0.80;0
131;bunker;3772.00;12.62;1312.00;4.93;0
131;bunker;3727.00;12.50;1251.00;1.31;0
131;bunker;3710.00;10.95;1268.00;5.43;0
131;bunker;3712.00;10.53;1320.00;5.54;0
131;bunker;3796.00;13.10;1275.00;3.37;0
131;bunker;3733.00;12.43;1314.00;6.04;0
131;bunker;3759.00;12.62;1302.00;2.42;0
131;bunker;3697.00;10.00;1319.00;3.98;0
131;synthetic_refinery;3736.00;12.15;1319.00;1.82;0
131;fuel_silo;3792.00;11.68;1239.00;4.49;0
131;radar_station;3751.00;13.05;1270.00;0.03;0
131;rocket_site;3746.00;13.20;1286.00;3.88;0
132;arms_factory;3810.00;13.10;1118.00;1.44;0
132;arms_factory;3787.00;12.40;1146.00;1.55;0
132;arms_factory;3743.00;12.15;1229.00;5.67;0
132;arms_factory;3768.00;11.60;1201.00;2.05;0
132;arms_factory;3821.00;11.78;1130.00;4.71;0
132;arms_factory;3751.00;12.15;1152.00;1.45;0
132;industrial_complex;3824.00;12.15;1112.00;4.11;0
132;industrial_complex;3758.00;11.20;1208.00;0.50;0
132;industrial_complex;3730.00;11.12;1218.00;2.05;0
132;industrial_complex;3783.00;11.95;1169.00;6.18;0
132;industrial_complex;3767.00;11.70;1193.00;1.10;0
132;industrial_complex;3778.00;11.90;1194.00;5.22;0
132;supply_node;3754.00;10.93;1168.00;1.56;0
132;supply_node;3754.00;11.75;1154.00;4.15;0
132;supply_node;3711.00;11.80;1232.00;0.80;0
132;supply_node;3784.00;11.80;1200.00;2.27;0
132;supply_node;3775.00;11.90;1189.00;0.03;0
132;supply_node;3796.00;11.68;1180.00;2.97;0
132;supply_node;3741.00;11.20;1220.00;4.45;0
132;supply_node;3841.00;10.75;1113.00;2.21;0
132;supply_node;3723.00;11.23;1214.00;3.68;0
132;supply_node;3739.00;11.60;1202.00;0.34;0
132;supply_node;3758.00;11.30;1206.00;4.38;0
132;supply_node;3736.00;10.20;1178.00;5.86;0
132;supply_node;3728.00;10.95;1194.00;2.51;0
132;supply_node;3727.00;11.85;1231.00;5.10;0
132;supply_node;3771.00;12.30;1175.00;1.75;0
132;supply_node;3829.00;10.93;1129.00;4.68;0
132;supply_node;3773.00;12.00;1156.00;0.98;0
132;supply_node;3814.00;12.32;1145.00;3.92;0
132;supply_node;3790.00;12.38;1162.00;5.40;0
132;supply_node;3795.00;12.35;1142.00;3.15;0
132;supply_node;3754.00;10.95;1189.00;6.09;0
132;supply_node;3814.00;11.20;1164.00;1.29;0
132;supply_node;3808.00;13.10;1124.00;5.33;0
132;supply_node;3825.00;11.95;1112.00;0.52;0
132;bunker;3757.00;11.00;1184.00;2.29;0
132;bunker;3828.00;11.40;1118.00;0.13;0
132;bunker;3785.00;12.40;1148.00;4.25;0
132;bunker;3738.00;11.60;1204.00;4.35;0
132;bunker;3814.00;12.40;1142.00;2.19;0
132;bunker;3782.00;12.15;1159.00;4.85;0
132;bunker;3739.00;10.30;1168.00;0.13;0
132;bunker;3815.00;12.68;1124.00;2.80;0
132;bunker;3801.00;11.30;1171.00;0.63;0
132;bunker;3747.00;11.40;1220.00;3.30;0
132;bunker;3771.00;12.23;1183.00;4.86;0
132;bunker;3785.00;12.35;1161.00;1.24;0
132;bunker;3723.00;11.68;1227.00;5.37;0
132;bunker;3765.00;11.85;1170.00;1.75;0
132;bunker;3768.00;12.30;1180.00;3.30;0
132;bunker;3736.00;10.85;1190.00;1.14;0
132;bunker;3808.00;11.70;1158.00;2.35;0
132;bunker;3840.00;11.00;1120.00;0.19;0
132;bunker;3714.00;11.65;1231.00;1.75;0
132;bunker;3829.00;10.88;1128.00;4.42;0
132;bunker;3775.00;11.65;1200.00;0.80;0
132;bunker;3724.00;11.28;1213.00;3.81;0
132;bunker;3750.00;12.23;1152.00;5.02;0
132;bunker;3751.00;11.57;1206.00;2.86;0
132;synthetic_refinery;3791.00;11.80;1195.00;0.70;0
132;fuel_silo;3764.00;11.70;1181.00;0.80;0
132;radar_station;3778.00;12.15;1173.00;4.60;0
132;rocket_site;3805.00;11.30;1167.00;1.31;0
133;arms_factory;2084.00;11.10;878.00;5.67;0
133;arms_factory;2078.00;10.90;903.00;2.05;0
133;arms_factory;2050.00;10.93;888.00;4.71;0
133;arms_factory;2089.00;11.43;927.00;1.45;0
133;arms_factory;2096.00;11.43;901.00;4.11;0
133;arms_factory;2076.00;11.00;881.00;0.50;0
133;industrial_complex;2066.00;11.05;852.00;2.05;0
133;industrial_complex;2084.00;11.53;860.00;6.18;0
133;industrial_complex;2092.00;14.03;832.00;1.10;0
133;industrial_complex;2124.00;11.80;901.00;5.22;0
133;industrial_complex;2101.00;11.10;880.00;0.50;0
133;industrial_complex;2052.00;10.57;876.00;4.62;0
133;supply_node;2099.00;13.85;834.00;0.80;0
133;supply_node;2080.00;11.78;852.00;2.27;0
133;supply_node;2070.00;11.03;877.00;0.03;0
133;supply_node;2111.00;11.70;864.00;2.97;0
133;supply_node;2095.00;11.43;904.00;4.45;0
133;supply_node;2048.00;10.60;883.00;2.21;0
133;supply_node;2068.00;10.55;914.00;3.68;0
133;supply_node;2059.00;10.70;899.00;0.34;0
133;supply_node;2083.00;11.15;917.00;4.38;0
133;supply_node;2106.00;14.50;847.00;5.86;0
133;supply_node;2110.00;11.73;888.00;2.51;0
133;supply_node;2074.00;10.98;937.00;5.10;0
133;supply_node;2115.00;11.95;905.00;1.75;0
133;supply_node;2084.00;11.00;889.00;4.68;0
133;supply_node;2095.00;11.28;869.00;0.98;0
133;supply_node;2057.00;10.88;860.00;3.92;0
133;naval_base;2047.00;9.50;897.00;-2.27;12595
133;naval_base;2054.00;9.50;850.00;-1.29;12712
133;naval_base;2068.00;9.50;931.00;-0.79;12595
133;naval_base;2065.00;9.70;924.00;-2.27;12595
133;naval_base;2046.00;9.95;895.00;-2.75;12595
133;bunker;2116.00;11.70;877.00;1.07;0
133;bunker;2066.00;10.80;901.00;2.29;0
133;bunker;2069.00;10.95;859.00;0.13;0
133;bunker;2107.00;11.95;903.00;4.25;0
133;bunker;2091.00;10.85;888.00;4.35;0
133;bunker;2061.00;11.00;867.00;2.19;0
133;bunker;2067.00;10.43;920.00;4.85;0
133;bunker;2090.00;10.82;875.00;0.13;0
133;bunker;2095.00;11.55;918.00;2.80;0
133;bunker;2088.00;11.00;898.00;0.63;0
133;bunker;2105.00;14.57;849.00;3.30;0
133;bunker;2079.00;11.20;865.00;4.86;0
133;bunker;2114.00;11.60;887.00;1.24;0
133;bunker;2042.00;9.70;892.00;5.37;0
133;bunker;2073.00;10.70;929.00;1.75;0
133;bunker;2111.00;13.98;840.00;3.30;0
133;coastal_bunker;2044.00;9.50;876.00;-1.41;0
133;coastal_bunker;2048.00;9.75;897.00;-2.27;0
133;coastal_bunker;2048.00;9.50;869.00;-2.41;0
133;coastal_bunker;2065.00;9.70;924.00;-2.27;0
133;coastal_bunker;2067.00;9.53;934.00;-0.79;0
133;dockyard;2060.00;9.50;916.00;-2.27;0
133;synthetic_refinery;2073.00;10.98;885.00;3.81;0
133;fuel_silo;2047.00;10.85;889.00;5.02;0
133;radar_station;2083.00;11.05;888.00;3.88;0
133;rocket_site;2088.00;13.88;835.00;0.70;0
133;floating_harbor;2035.10;9.50;880.85;-4.55;3189
133;floating_harbor;2056.62;9.50;923.48;0.88;3196
133;floating_harbor;2047.62;9.50;908.48;0.88;3441
133;floating_harbor;2062.05;9.50;925.05;-3.93;6906
134;arms_factory;2054.00;14.70;670.00;4.71;0
134;arms_factory;1977.00;10.65;617.00;1.45;0
134;arms_factory;2019.00;11.68;651.00;4.11;0
134;arms_factory;2031.00;11.12;666.00;0.50;0
134;arms_factory;2003.00;11.60;625.00;2.05;0
134;arms_factory;1972.00;10.35;614.00;6.18;0
134;industrial_complex;2055.00;11.78;709.00;1.10;0
134;industrial_complex;2045.00;13.10;663.00;5.22;0
134;industrial_complex;2004.00;11.75;624.00;0.50;0
134;industrial_complex;2023.00;11.93;652.00;4.62;0
134;industrial_complex;2052.00;10.68;707.00;5.83;0
134;industrial_complex;2034.00;11.85;661.00;3.67;0
134;supply_node;2028.00;11.85;651.00;0.03;0
134;supply_node;2046.00;13.18;690.00;2.97;0
134;supply_node;1998.00;12.05;617.00;4.45;0
134;supply_node;2055.00;13.40;676.00;2.21;0
134;supply_node;1966.00;10.90;597.00;3.68;0
134;supply_node;2059.00;12.70;706.00;0.34;0
134;supply_node;2011.00;11.78;636.00;4.38;0
134;supply_node;1978.00;11.05;608.00;5.86;0
134;supply_node;1951.00;10.80;597.00;2.51;0
134;supply_node;2074.00;14.93;693.00;5.10;0
134;supply_node;2040.00;13.10;667.00;1.75;0
134;supply_node;1994.00;11.50;626.00;4.68;0
134;supply_node;1955.00;10.82;611.00;0.98;0
134;naval_base;2003.00;10.60;636.00;-2.68;12854
134;naval_base;1957.00;9.90;618.00;-3.34;12417
